"","nct_id","study_type","study_type_n","phase","phase_n","condition_type","condition_type_n","intervention_type","arms","groups","enrollment","enrollment_n","start_date","start_date_yr","completion_date","completion_date_yr","duration","duration_n","study_first_posted","study_first_posted_yr","start_to_nct","status","status_n","status_new","published","published_n","sponsor","sponsor_type","sponsor_type_n","sponsor_num","zip_code","city","state","latitude","longitude","country_num","country","country_n"
"3671","NCT03285308","Interventional",1,"Phase 3",6,"Other",4,"Drug",2,NA,600,"100-1,000","2017-09-01","2017","2020-07-01","2020",2.83093771389459,"2-5 years","2017-09-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Allergan","Industry",1,"1",36305,"Dothan","AL",31.214832,-85.47402,15,"US",1
"3672","NCT03285594","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,560,"100-1,000","2017-09-01","2017","2019-05-01","2019",1.66187542778919,"1-2 years","2017-09-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Sanofi","Industry",1,"1",85213,"Mesa","AZ",33.434192,-111.76892,8,"US",1
"3673","NCT03288233","Observational",2,NA,NA,"Diabetes",3,"Other",NA,1,30,"<=50","2015-04-01","2015","2018-08-01","2018",3.3347022587269,"2-5 years","2017-09-01","2017",2.42026009582478,"Recruiting",7,"Recruiting","Yes",1,"University of Cincinnati","Other",4,"2",45220,"Cincinnati","OH",39.14426,-84.51986,1,"US",1
"3674","NCT03290768","Interventional",1,"N/A",8,"Diabetes",3,"Device",1,NA,356,"100-1,000","2017-09-01","2017","2027-12-01","2027",10.2477754962355,"10+ years","2017-09-01","2017",0,"Active, not recruiting",1,"Active, not recruiting","No",2,"Savvysherpa, Inc.","Industry",1,"1",89102,"Las Vegas","NV",36.145303,-115.18358,1,"US",1
"3675","NCT03293914","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,120,"100-1,000","2017-09-01","2017","2019-08-01","2019",1.91375770020534,"1-2 years","2017-09-01","2017",0,"Recruiting",7,"Recruiting","No",2,"University of Southern California","Other",4,"3",90033,"Los Angeles","CA",34.050411,-118.21195,1,"US",1
"3676","NCT03296800","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",3,NA,48,"<=50","2017-09-01","2017","2017-12-01","2017",0.249144421629021,"<= 1 year","2017-09-01","2017",0,"Completed",3,"Completed","No",2,"Theracos","Industry",1,"1",32117,"Daytona Beach","FL",29.238606,-81.05316,1,"US",1
"3677","NCT03301792","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,106,"100-1,000","2017-09-01","2017","2020-09-01","2020",3.00068446269678,"2-5 years","2017-10-01","2017",0.082135523613963,"Recruiting",7,"Recruiting","No",2,"Washington University School of Medicine","Other",4,"1",63110,"Saint Louis","MO",38.622601,-90.26182,1,"US",1
"3678","NCT03302377","Interventional",1,"N/A",8,"Other",4,"Behavioral",1,NA,20,"<=50","2017-10-01","2017","2018-05-01","2018",0.580424366872005,"<= 1 year","2017-10-01","2017",0,"Not yet recruiting",6,"Not yet recruiting","No",2,"University of California, San Diego","Other",4,"1",92093,"La Jolla","CA",33.016928,-116.846046,1,"US",1
"3679","NCT03307850","Interventional",1,"N/A",8,"Type 1",1,"Other",1,NA,30,"<=50","2017-11-01","2017","2018-09-01","2018",0.832306639288159,"<= 1 year","2017-10-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Sansum Diabetes Research Institute","Other",4,"3",93111,"Santa Barbara","CA",34.443529,-119.80297,1,"US",1
"3680","NCT03311724","Interventional",1,"Phase 2",4,"Type 2",2,"Drug",4,NA,92,"50-100","2017-10-01","2017","2018-04-01","2018",0.498288843258042,"<= 1 year","2017-10-01","2017",0,"Active, not recruiting",1,"Active, not recruiting","No",2,"Eli Lilly and Company","Industry",1,"1",93720,"Fresno","CA",36.865587,-119.75917,1,"US",1
"3681","NCT03312764","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,484,"100-1,000","2017-11-01","2017","2019-09-01","2019",1.83162217659138,"1-2 years","2017-10-01","2017",-0.0848733744010951,"Enrolling by invitation",4,"Recruiting","No",2,"Omada Health, Inc.","Industry",1,"3",68198,"Omaha","NE",41.291736,-96.171104,1,"US",1
"3682","NCT03313960","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",2,NA,400,"100-1,000","2017-10-01","2017","2019-09-01","2019",1.91649555099247,"1-2 years","2017-10-01","2017",0,"Recruiting",7,"Recruiting","Yes",1,"Informed Data Systems, Inc.","Industry",1,"2",10002,"New York","NY",40.71704,-73.987,1,"US",1
"3683","NCT03315143","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",2,NA,10500,">10,000","2017-11-01","2017","2022-03-01","2022",4.32854209445585,"2-5 years","2017-10-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Sanofi","Industry",1,"1",35205,"Birmingham","AL",33.497055,-86.8057,31,"US",1
"3684","NCT03317028","Interventional",1,"Phase 2",4,"Other",4,"Drug",4,NA,208,"100-1,000","2017-10-01","2017","2021-03-01","2021",3.41409993155373,"2-5 years","2017-10-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Center Laboratories, Inc.","Industry",1,"1",33134,"Miami","FL",25.753927,-80.27034,2,"US",1
"3685","NCT03323294","Observational",2,NA,NA,"Other",4,NA,NA,4,175,"100-1,000","2017-10-01","2017","2019-10-01","2019",1.99863107460643,"1-2 years","2017-10-01","2017",0,"Recruiting",7,"Recruiting","Yes",1,"Arkansas Children's Hospital Research Institute","Other",4,"4",72202,"Little Rock","AR",34.739224,-92.27765,1,"US",1
"3686","NCT03323788","Observational",2,NA,NA,"Diabetes",3,NA,NA,4,96,"50-100","2016-11-01","2016","2018-08-01","2018",1.74674880219028,"1-2 years","2017-10-01","2017",0.914442162902122,"Recruiting",7,"Recruiting","No",2,"University of Arizona","Other",4,"1",85724,"Tucson","AZ",32.240571,-110.944343,1,"US",1
"3687","NCT03323827","Observational",2,NA,NA,"Type 2",2,NA,NA,3,72,"50-100","2016-11-01","2016","2018-08-01","2018",1.74674880219028,"1-2 years","2017-10-01","2017",0.914442162902122,"Recruiting",7,"Recruiting","No",2,"University of Arizona","Other",4,"1",85724,"Tucson","AZ",32.240571,-110.944343,1,"US",1
"3688","NCT03324438","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",4,NA,110,"100-1,000","2017-11-01","2017","2020-12-01","2020",3.08281998631075,"2-5 years","2017-10-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"University of Colorado, Denver","Other",4,"1",80045,"Aurora","CO",39.746736,-104.838361,1,"US",1
"3689","NCT03324776","Interventional",1,"Phase 3",6,"Diabetes",3,"Drug",1,NA,40,"<=50","2017-10-01","2017","2018-09-01","2018",0.917180013689254,"<= 1 year","2017-10-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Model Clinical Research LLC","Other",4,"2",21204,"Towson","MD",39.405606,-76.62648,1,"US",1
"3690","NCT03325114","Interventional",1,"Phase 2",4,"Type 1",1,"Drug",1,NA,20,"<=50","2018-07-01","2018","2020-06-01","2020",1.9192334017796,"1-2 years","2017-10-01","2017",-0.747433264887064,"Enrolling by invitation",4,"Recruiting","No",2,"University of Rochester","Other",4,"2",14642,"Rochester","NY",43.286024,-77.684264,1,"US",1
"3691","NCT03326232","Interventional",1,"N/A",8,"Diabetes",3,"Device",2,NA,40,"<=50","2017-11-01","2017","2018-07-01","2018",0.662559890485969,"<= 1 year","2017-10-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","Yes",1,"Eastern Virginia Medical School","Other",4,"2",23507,"Norfolk","VA",36.864047,-76.29947,1,"US",1
"3692","NCT03331289","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",4,NA,80,"50-100","2018-02-01","2018","2019-10-01","2019",1.66187542778919,"1-2 years","2017-11-01","2017",-0.251882272416153,"Recruiting",7,"Recruiting","No",2,"Ralph DeFronzo","Other",4,"2",78207,"San Antonio","TX",29.423932,-98.5235,1,"US",1
"3693","NCT03331432","Interventional",1,"N/A",8,"Type 2",2,"Dietary Supplement",2,NA,8,"<=50","2015-10-01","2015","2018-02-01","2018",2.33812457221081,"2-5 years","2017-11-01","2017",2.08624229979466,"Completed",3,"Completed","No",2,"University of Missouri-Columbia","Other",4,"1",65211,"Columbia","MO",38.903318,-92.102153,1,"US",1
"3694","NCT03332771","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",4,NA,930,"100-1,000","2017-12-01","2017","2019-05-01","2019",1.41273100616016,"1-2 years","2017-11-01","2017",-0.082135523613963,"Recruiting",7,"Recruiting","No",2,"Sanofi","Industry",1,"1",35205,"Birmingham","AL",33.497055,-86.8057,4,"US",1
"3695","NCT03332836","Interventional",1,"Phase 1",2,"Type 2",2,"Biological",3,NA,48,"<=50","2017-10-01","2017","2019-06-01","2019",1.66461327857632,"1-2 years","2017-11-01","2017",0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Hanmi Pharmaceutical Company Limited","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"3696","NCT03332849","Interventional",1,"Phase 1",2,"Diabetes",3,"Biological",4,NA,60,"50-100","2015-07-01","2015","2018-04-01","2018",2.75154004106776,"2-5 years","2017-11-01","2017",2.33812457221081,"Active, not recruiting",1,"Active, not recruiting","No",2,"Hanmi Pharmaceutical Company Limited","Industry",1,"1",91911,"Chula Vista","CA",32.608799,-117.0607,1,"US",1
"3697","NCT03333772","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",1,NA,10,"<=50","2017-11-01","2017","2018-06-01","2018",0.580424366872005,"<= 1 year","2017-11-01","2017",0,"Not yet recruiting",6,"Not yet recruiting","Yes",1,"University of Southern California","Other",4,"1",90033,"Los Angeles","CA",34.050411,-118.21195,1,"US",1
"3698","NCT03334175","Interventional",1,"Phase 1/Phase 2",3,"Other",4,"Drug",2,NA,40,"<=50","2018-05-01","2018","2018-09-01","2018",0.336755646817248,"<= 1 year","2017-11-01","2017",-0.49555099247091,"Recruiting",7,"Recruiting","No",2,"University of California, San Francisco","Other",4,"1",94143,"San Francisco","CA",37.76313,-122.458582,1,"US",1
"3699","NCT03334643","Interventional",1,"N/A",8,"Diabetes",3,"Dietary Supplement",4,NA,20,"<=50","2018-01-01","2018","2018-04-01","2018",0.246406570841889,"<= 1 year","2017-11-01","2017",-0.167008898015058,"Not yet recruiting",6,"Not yet recruiting","No",2,"Rutgers, The State University of New Jersey","Other",4,"1",8901,"New Brunswick","NJ",40.488304,-74.44775,1,"US",1
"3700","NCT03335371","Interventional",1,"Phase 1/Phase 2",3,"Type 1",1,"Drug",2,NA,126,"100-1,000","2017-10-01","2017","2019-01-01","2019",1.25119780971937,"1-2 years","2017-11-01","2017",0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"vTv Therapeutics","Industry",1,"2",27517,"Chapel Hill","NC",35.892359,-79.020849,1,"US",1
"3701","NCT03336411","Interventional",1,"N/A",8,"Other",4,"Behavioral",2,NA,200,"100-1,000","2017-12-01","2017","2020-09-01","2020",2.75154004106776,"2-5 years","2017-11-01","2017",-0.082135523613963,"Recruiting",7,"Recruiting","No",2,"New York University School of Medicine","Other",4,"3",10016,"New York","NY",40.74618,-73.97759,1,"US",1
"3702","NCT03336528","Interventional",1,"Phase 4",7,"Type 2",2,"Drug",4,NA,180,"100-1,000","2018-01-01","2018","2018-12-01","2018",0.914442162902122,"<= 1 year","2017-11-01","2017",-0.167008898015058,"Recruiting",7,"Recruiting","No",2,"Emory University","Other",4,"2",30308,"Atlanta","GA",33.771755,-84.38065,1,"US",1
"3703","NCT03338803","Observational",2,NA,NA,"Type 2",2,"Drug",NA,1,11001,">10,000","2017-11-01","2017","2018-02-01","2018",0.251882272416153,"<= 1 year","2017-11-01","2017",0,"Completed",3,"Completed","No",2,"Boehringer Ingelheim","Industry",1,"2",55344,"Eden Prairie","MN",44.867013,-93.42557,1,"US",1
"3704","NCT03338829","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",3,NA,130,"100-1,000","2016-05-01","2016","2020-03-01","2020",3.83299110198494,"2-5 years","2017-11-01","2017",1.50308008213552,"Recruiting",7,"Recruiting","No",2,"Janet Andrews","Other",4,"1",52246,"Iowa City","IA",41.650916,-91.56058,1,"US",1
"3705","NCT03340311","Interventional",1,"N/A",8,"Diabetes",3,"Device",1,NA,10,"<=50","2017-11-01","2017","2018-02-01","2018",0.251882272416153,"<= 1 year","2017-11-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Leslie Balcazar De Martinez","Other",4,"1",22901,"Charlottesville","VA",38.072402,-78.50149,1,"US",1
"3706","NCT03340454","Interventional",1,"N/A",8,"Diabetes",3,"Other",2,NA,144,"100-1,000","2018-11-01","2018","2020-11-01","2020",2.00136892539357,"2-5 years","2017-11-01","2017",-0.999315537303217,"Not yet recruiting",6,"Not yet recruiting","No",2,"New York University School of Medicine","Other",4,"2",10016,"New York","NY",40.74618,-73.97759,1,"US",1
"3707","NCT03340831","Observational",2,NA,NA,"Diabetes",3,"Device",NA,1,1388,"1,000-5,000","2017-10-01","2017","2020-05-01","2020",2.58179329226557,"2-5 years","2017-11-01","2017",0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"DexCom, Inc.","Industry",1,"1",93105,"Santa Barbara","CA",34.44005,-119.75496,1,"US",1
"3708","NCT03341013","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",2,NA,24,"<=50","2017-11-01","2017","2018-01-01","2018",0.167008898015058,"<= 1 year","2017-11-01","2017",0,"Completed",3,"Completed","No",2,"MedImmune LLC","Industry",1,"1",75247,"Dallas","TX",32.817978,-96.87928,1,"US",1
"3709","NCT03351478","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",3,NA,700,"100-1,000","2017-11-01","2017","2019-05-01","2019",1.49486652977413,"1-2 years","2017-11-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Sanofi","Industry",1,"1",35205,"Birmingham","AL",33.497055,-86.8057,9,"US",1
"3710","NCT03353350","Interventional",1,"Phase 3",6,"Type 2",2,"Drug",4,NA,400,"100-1,000","2017-12-01","2017","2020-02-01","2020",2.16837782340862,"2-5 years","2017-11-01","2017",-0.082135523613963,"Recruiting",7,"Recruiting","No",2,"Sanofi","Industry",1,"1",35205,"Birmingham","AL",33.497055,-86.8057,1,"US",1
"3711","NCT03353792","Interventional",1,"N/A",8,"Diabetes",3,"Device",2,NA,30,"<=50","2017-11-01","2017","2022-11-01","2022",4.99931553730322,"2-5 years","2017-11-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Yale University","Other",4,"1",6510,"New Haven","CT",41.306197,-72.92479,1,"US",1
"3712","NCT03354286","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",5,NA,40,"<=50","2017-12-01","2017","2018-09-01","2018",0.750171115674196,"<= 1 year","2017-11-01","2017",-0.082135523613963,"Enrolling by invitation",4,"Recruiting","No",2,"Stanford University","Other",4,"5+",94304,"Palo Alto","CA",37.397823,-122.16605,1,"US",1
"3713","NCT03355092","Interventional",1,"N/A",8,"Diabetes",3,"Device",2,NA,60,"50-100","2018-02-01","2018","2019-01-01","2019",0.914442162902122,"<= 1 year","2017-11-01","2017",-0.251882272416153,"Enrolling by invitation",4,"Recruiting","No",2,"Kaiser Permanente","Other",4,"1",90710,"Harbor City","CA",33.797317,-118.30065,1,"US",1
"3714","NCT03356457","Interventional",1,"Early Phase 1",1,"Other",4,"Drug",4,NA,24,"<=50","2017-11-01","2017","2020-11-01","2020",3.00068446269678,"2-5 years","2017-11-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Yale University","Other",4,"1",6510,"New Haven","CT",41.306197,-72.92479,1,"US",1
"3715","NCT03362151","Interventional",1,"N/A",8,"Type 1",1,"Other",3,NA,30,"<=50","2018-01-01","2018","2018-12-01","2018",0.914442162902122,"<= 1 year","2017-12-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Sansum Diabetes Research Institute","Other",4,"2",93105,"Santa Barbara","CA",34.44005,-119.75496,1,"US",1
"3716","NCT03363100","Interventional",1,"N/A",8,"Type 2",2,"Behavioral",2,NA,578,"100-1,000","2017-11-01","2017","2018-10-01","2018",0.914442162902122,"<= 1 year","2017-12-01","2017",0.082135523613963,"Recruiting",7,"Recruiting","No",2,"Evidation Health","Industry",1,"2",94401,"San Mateo","CA",37.570385,-122.32044,1,"US",1
"3717","NCT03363464","Observational",2,NA,NA,"Type 2",2,"Drug",NA,2,80000,">10,000","2017-10-01","2017","2021-11-01","2021",4.08487337440109,"2-5 years","2017-12-01","2017",0.167008898015058,"Active, not recruiting",1,"Active, not recruiting","No",2,"Boehringer Ingelheim","Industry",1,"2",2120,"Boston","MA",42.332099,-71.09651,1,"US",1
"3718","NCT03366168","Observational",2,NA,NA,"Diabetes",3,NA,NA,3,90,"50-100","2018-04-01","2018","2022-12-01","2022",4.66803559206023,"2-5 years","2017-12-01","2017",-0.331279945242984,"Recruiting",7,"Recruiting","Yes",1,"NIA","NIH",2,"1",21224,"Baltimore","MD",39.284607,-76.55696,1,"US",1
"3719","NCT03367351","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",2,NA,30,"<=50","2018-03-01","2018","2018-07-01","2018",0.334017796030116,"<= 1 year","2017-12-01","2017",-0.246406570841889,"Recruiting",7,"Recruiting","No",2,"University of Florida","Other",4,"1",32603,"Gainesville","FL",29.653145,-82.3469,1,"US",1
"3720","NCT03367377","Interventional",1,"Phase 1",2,"Type 2",2,"Drug",2,NA,70,"50-100","2018-01-01","2018","2018-09-01","2018",0.665297741273101,"<= 1 year","2017-12-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Eli Lilly and Company","Industry",1,"1",33142,"Miami","FL",25.812625,-80.2369,2,"US",1
"3721","NCT03367390","Interventional",1,"Phase 1",2,"Diabetes",3,"Device",1,NA,30,"<=50","2017-11-01","2017","2018-02-01","2018",0.251882272416153,"<= 1 year","2017-12-01","2017",0.082135523613963,"Completed",3,"Completed","No",2,"Eli Lilly and Company","Industry",1,"1",98057,"Renton","WA",47.432251,-121.803388,1,"US",1
"3722","NCT03368807","Observational",2,NA,NA,"Type 1",1,"Device",NA,2,68,"50-100","2017-12-01","2017","2018-06-01","2018",0.498288843258042,"<= 1 year","2017-12-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Eli Lilly and Company","Industry",1,"1",92025,"Escondido","CA",33.106862,-117.07077,1,"US",1
"3723","NCT03368937","Interventional",1,"N/A",8,"Diabetes",3,"Device",1,NA,20,"<=50","2017-12-01","2017","2017-12-01","2017",0,"<= 1 year","2017-12-01","2017",0,"Recruiting",7,"Recruiting","No",2,"University of Virginia","Other",4,"4",22903,"Charlottesville","VA",38.026342,-78.5348,1,"US",1
"3724","NCT03369626","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",1,NA,250,"100-1,000","2017-07-01","2017","2018-02-01","2018",0.588637919233402,"<= 1 year","2017-12-01","2017",0.418891170431211,"Active, not recruiting",1,"Active, not recruiting","No",2,"FareWell","Industry",1,"1",94108,"San Francisco","CA",37.792678,-122.40793,1,"US",1
"3725","NCT03369821","Observational",2,NA,NA,"Diabetes",3,"Other",NA,4,240,"100-1,000","2017-09-01","2017","2021-02-01","2021",3.41957563312799,"2-5 years","2017-12-01","2017",0.249144421629021,"Recruiting",7,"Recruiting","Yes",1,"NIHR Exeter Clinical Research Facility","Other",4,"5+",91010,"Duarte","CA",34.137707,-117.96569,2,"US",1
"3726","NCT03369899","Observational",2,NA,NA,"Other",4,"Device",NA,1,100,"50-100","2017-12-01","2017","2018-07-01","2018",0.580424366872005,"<= 1 year","2017-12-01","2017",0,"Recruiting",7,"Recruiting","No",2,"Abbott Diabetes Care","Industry",1,"1",93105,"Santa Barbara","CA",34.44005,-119.75496,1,"US",1
"3727","NCT03371082","Interventional",1,"Phase 3",6,"Type 1",1,"Biological",2,NA,522,"100-1,000","2017-10-01","2017","2020-01-01","2020",2.25051334702259,"2-5 years","2017-12-01","2017",0.167008898015058,"Recruiting",7,"Recruiting","No",2,"Gan and Lee Pharmaceuticals, USA","Industry",1,"1",93720,"Fresno","CA",36.865587,-119.75917,1,"US",1
"3728","NCT03371108","Interventional",1,"Phase 3",6,"Type 2",2,"Biological",2,NA,554,"100-1,000","2017-10-01","2017","2020-01-01","2020",2.25051334702259,"2-5 years","2017-12-01","2017",0.167008898015058,"Recruiting",7,"Recruiting","No",2,"Gan and Lee Pharmaceuticals, USA","Industry",1,"1",35211,"Birmingham","AL",33.479306,-86.85878,1,"US",1
"3729","NCT03371940","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",4,NA,140,"100-1,000","2012-01-01","2012","2017-07-01","2017",5.49760438056126,"5-10 years","2017-12-01","2017",5.91649555099247,"Completed",3,"Completed","Yes",1,"Indiana University","Other",4,"5+",46202,"Indianapolis","IN",39.782842,-86.15673,1,"US",1
"3730","NCT03374098","Interventional",1,"N/A",8,"Diabetes",3,"Behavioral",2,NA,150,"100-1,000","2018-01-01","2018","2018-09-01","2018",0.665297741273101,"<= 1 year","2017-12-01","2017",-0.0848733744010951,"Recruiting",7,"Recruiting","No",2,"Delta Health Alliance","Other",4,"2",38756,"Leland","MS",33.407212,-90.87866,1,"US",1
"3731","NCT03374462","Interventional",1,"N/A",8,"Type 1",1,"Behavioral",1,NA,100,"50-100","2017-11-01","2017","2019-10-01","2019",1.91375770020534,"1-2 years","2017-12-01","2017",0.082135523613963,"Recruiting",7,"Recruiting","No",2,"University of California, Davis","Other",4,"1",95817,"Sacramento","CA",38.551106,-121.45996,1,"US",1
